name,continent,country,destinationName,flightNumber,airlineCode_iata,destination_iata,airlineName,aircraftTerminal,Duration,Cost,Climate,Date,Time,Average_Cost
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 431,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,7/9/2024,8:56,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,7/19/2024,23:30,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 512,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/27/2024,2:04,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/15/2024,13:08,medium
Indira Gandhi International Airport,Asia,India,New Delhi,UK 206,UK,DEL,Vistara,1,3h 30m,AED 670,Warm Mildly humid,7/11/2024,4:29,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/27/2024,2:08,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,7/13/2024,9:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,7/7/2024,6:00,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 512,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/1/2024,21:51,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,7/30/2024,10:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 196,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,7/23/2024,6:11,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/22/2024,16:48,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/2/2024,10:19,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 512,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/19/2024,0:48,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 916,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,7/11/2024,2:26,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 192,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,7/24/2024,19:28,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/3/2024,5:46,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/10/2024,0:50,medium
Indira Gandhi International Airport,Asia,India,New Delhi,UK 206,UK,DEL,Vistara,1,3h 30m,AED 670,Warm Mildly humid,7/11/2024,12:50,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,7/6/2024,23:01,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/8/2024,10:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/18/2024,15:31,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,7/30/2024,23:56,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 916,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,7/19/2024,7:34,medium
Indira Gandhi International Airport,Asia,India,New Delhi,UK 206,UK,DEL,Vistara,1,3h 30m,AED 670,Warm Mildly humid,7/10/2024,15:34,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,7/28/2024,11:20,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 196,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,7/15/2024,6:30,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/26/2024,20:51,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/19/2024,19:46,medium
Indira Gandhi International Airport,Asia,India,New Delhi,6E 024,6E,DEL,Indigo,1,3h 30m,AED 1476,Warm Mildly humid,7/14/2024,1:11,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,7/3/2024,5:17,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 512,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/10/2024,2:26,medium
Indira Gandhi International Airport,Asia,India,New Delhi,UK 206,UK,DEL,Vistara,1,3h 30m,AED 670,Warm Mildly humid,7/17/2024,16:51,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/6/2024,4:43,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,7/12/2024,20:22,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,7/1/2024,16:13,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,7/24/2024,8:06,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 512,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/14/2024,10:21,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 942,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,6/26/2024,0:58,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 192,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/25/2024,15:25,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/6/2024,20:31,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/14/2024,18:00,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,6/20/2024,7:47,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,6/16/2024,12:54,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/12/2024,10:58,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/4/2024,13:39,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,6/11/2024,5:59,medium
Indira Gandhi International Airport,Asia,India,New Delhi,UK 206,UK,DEL,Vistara,1,3h 30m,AED 670,Warm Mildly humid,6/25/2024,3:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/30/2024,1:25,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/20/2024,10:37,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 916,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,6/9/2024,12:30,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 192,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/24/2024,8:02,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/15/2024,0:25,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/9/2024,23:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 431,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/14/2024,8:37,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/10/2024,0:27,medium
Indira Gandhi International Airport,Asia,India,New Delhi,6E 024,6E,DEL,Indigo,1,3h 30m,AED 1476,Warm Mildly humid,6/12/2024,3:30,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/28/2024,22:02,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8753,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/22/2024,2:20,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/14/2024,0:26,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/21/2024,2:55,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 916,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,6/22/2024,21:10,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/7/2024,13:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 196,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/2/2024,3:35,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/24/2024,15:06,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/17/2024,14:43,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 431,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/8/2024,23:00,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,1,3h 25m,AED 634,Warm Mildly humid,6/2/2024,11:12,medium
Indira Gandhi International Airport,Asia,India,New Delhi,SG 137,SG,DEL,Spice Jet,1,3h 30m,AED 591,Warm Mildly humid,6/19/2024,3:08,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/11/2024,21:32,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/13/2024,23:31,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8753,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/25/2024,2:26,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/23/2024,1:33,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/1/2024,0:51,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 431,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/6/2024,19:32,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/13/2024,23:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 942,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/14/2024,19:40,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/12/2024,20:17,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 192,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/19/2024,18:49,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/17/2024,11:54,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8753,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/20/2024,5:20,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/27/2024,12:25,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 431,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/6/2024,4:35,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/22/2024,15:26,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/19/2024,2:57,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/16/2024,15:53,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/10/2024,7:28,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/18/2024,11:17,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/14/2024,11:13,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 916,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/1/2024,15:19,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 192,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/12/2024,9:16,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/29/2024,21:51,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/6/2024,16:23,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/11/2024,21:45,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/22/2024,11:40,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/16/2024,7:58,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/1/2024,16:50,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 916,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/13/2024,0:39,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/23/2024,9:08,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 196,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/4/2024,4:13,medium
Indira Gandhi International Airport,Asia,India,New Delhi,6E 024,6E,DEL,Indigo,2,3h 30m,AED 1476,Warm Mildly humid,6/30/2024,5:17,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/11/2024,7:16,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/20/2024,5:21,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/27/2024,2:41,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/9/2024,18:11,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/22/2024,14:46,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/4/2024,15:38,medium
Indira Gandhi International Airport,Asia,India,New Delhi,UK 224,UK,DEL,Vistara,3,3h 30m,AED 670,Warm Mildly humid,6/21/2024,5:00,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/12/2024,0:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 942,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/10/2024,19:23,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/1/2024,19:15,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 192,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/13/2024,6:46,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/20/2024,3:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/7/2024,16:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/10/2024,0:57,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/30/2024,12:15,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/30/2024,6:21,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/2/2024,8:56,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/2/2024,1:44,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/21/2024,21:06,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 916,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/3/2024,12:38,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 192,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/13/2024,8:11,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/17/2024,14:15,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/7/2024,20:51,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/24/2024,13:27,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/30/2024,23:19,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/29/2024,5:14,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/24/2024,14:30,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 916,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/20/2024,10:14,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/5/2024,10:37,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 196,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/17/2024,20:29,medium
Indira Gandhi International Airport,Asia,India,New Delhi,6E 024,6E,DEL,Indigo,2,3h 30m,AED 1476,Warm Mildly humid,6/25/2024,7:52,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/1/2024,12:33,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/28/2024,9:15,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/25/2024,8:12,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/11/2024,11:03,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/25/2024,2:34,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/12/2024,21:28,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/1/2024,10:02,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 942,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/24/2024,18:18,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 192,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/14/2024,19:31,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/28/2024,15:15,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/11/2024,8:51,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/25/2024,18:20,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/6/2024,1:53,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/15/2024,16:31,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/26/2024,17:05,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/2/2024,7:29,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/18/2024,7:22,medium
Indira Gandhi International Airport,Asia,India,New Delhi,6E 024,6E,DEL,Indigo,2,3h 30m,AED 1476,Warm Mildly humid,6/1/2024,3:39,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/24/2024,6:24,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/20/2024,9:30,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 916,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/7/2024,0:20,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 192,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/21/2024,19:16,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/7/2024,8:22,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/1/2024,15:24,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/24/2024,22:27,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/7/2024,12:28,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/12/2024,20:02,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/4/2024,18:50,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 916,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/27/2024,1:49,medium
Indira Gandhi International Airport,Asia,India,New Delhi,FZ 8197,FZ,DEL,Flydubai,2,3h 20m,AED 472,Warm Mildly humid,6/7/2024,22:03,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 196,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/29/2024,23:10,medium
Indira Gandhi International Airport,Asia,India,New Delhi,6E 024,6E,DEL,Indigo,2,3h 30m,AED 1476,Warm Mildly humid,6/29/2024,20:18,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/19/2024,15:25,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/19/2024,0:40,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/2/2024,13:09,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/24/2024,9:06,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 510,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/13/2024,5:16,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 194,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/22/2024,0:59,medium
Indira Gandhi International Airport,Asia,India,New Delhi,AI 996,AI,DEL,Air India,2,3h 25m,AED 634,Warm Mildly humid,6/17/2024,1:01,medium
Indira Gandhi International Airport,Asia,India,New Delhi,IX 192,IX,DEL,Air India Express,2,3h 30m,AED 532,Warm Mildly humid,6/30/2024,22:52,medium
Indira Gandhi International Airport,Asia,India,New Delhi,6E 024,6E,DEL,Indigo,2,3h 30m,AED 1476,Warm Mildly humid,6/2/2024,3:31,medium
Indira Gandhi International Airport,Asia,India,New Delhi,EK 516,EK,DEL,Emirates,3,3h 25m,AED 754,Warm Mildly humid,6/24/2024,5:09,medium
